# Format: type;msg_id;bytes;hop_src_user_id;hop_dst_user_id;src_timestamp;status
1;-1;14187;47;16;99554;1
1;-1;14187;47;55;99594;1
1;-1;14187;47;55;99675;1
1;-1;14187;47;16;99795;1
1;-1;14187;47;39;99829;1
1;-1;14187;47;14;99959;1
1;-1;14187;47;3;99976;1
1;-1;2078;47;64;100087;1
1;-1;14187;47;3;100146;1
1;-1;14187;47;60;100164;1
1;-1;14187;47;14;100181;1
1;-1;2078;47;64;100201;1
1;-1;14187;47;16;100347;1
1;-1;14187;47;38;100368;1
1;-1;14187;47;45;100434;1
1;-1;14187;47;4;100512;0
1;-1;14314;47;59;100824;1
1;-1;14314;47;14;101206;1
1;-1;14314;47;4;101369;1
1;-1;14314;47;59;101478;1
1;-1;14314;47;4;101597;1
1;-1;14420;47;16;101762;1
1;-1;14534;47;14;102115;1
1;-1;14534;47;59;102265;1
1;-1;14534;47;4;102465;1
1;-1;14534;47;59;102491;1
1;-1;14534;47;14;102564;1
1;-1;14534;47;4;102684;1
1;-1;14534;47;33;103467;1
1;-1;14534;47;28;103592;1
1;-1;14534;47;33;103712;0
1;-1;2078;47;33;103845;1
1;-1;2078;47;33;103909;0
1;-1;14534;47;56;104378;0
1;-1;14534;47;2;105240;1
1;-1;14534;47;2;105763;1
1;-1;14534;47;2;106173;0
1;-1;14534;47;76;106350;1
1;-1;2078;47;2;106370;0
1;-1;14534;47;45;106800;1
1;-1;14534;47;57;106840;1
1;-1;14534;47;57;107024;1
1;-1;14534;47;76;107305;1
1;-1;14534;47;60;107677;1
1;-1;14534;47;60;109174;1
1;-1;14534;47;60;109394;1
1;-1;14534;47;60;109454;1
1;-1;14534;47;12;109486;1
1;-1;14534;47;60;109624;0
1;-1;14774;47;60;109924;0
1;-1;14774;47;19;111982;0
1;-1;14774;47;2;113882;1
1;-1;14774;47;2;114071;0
1;-1;2078;47;2;115051;0
1;-1;2078;47;2;115397;1
1;-1;2078;47;19;115541;0
1;-1;2078;47;2;115603;0
1;-1;2078;47;60;116692;1
1;-1;14774;47;22;130585;1
1;-1;14990;47;60;141042;1
1;-1;14990;47;50;141426;0
1;-1;14990;47;65;141943;1
1;-1;2078;47;50;142456;0
1;-1;14990;47;59;142710;1
1;-1;14990;47;59;142919;1
1;-1;14774;47;15;153965;0
1;-1;14775;47;38;178757;1
1;-1;14775;47;61;178831;1
1;-1;14775;47;38;178975;1
1;-1;14775;47;38;179201;1
1;-1;14775;47;24;179242;1
1;-1;14775;47;38;179359;1
1;-1;14775;47;38;179439;1
1;-1;14775;47;24;179509;1
1;-1;14775;47;55;179527;0
1;-1;14775;47;61;179538;1
1;-1;14775;47;61;179694;1
1;-1;14889;47;38;179867;1
1;-1;14889;47;24;179885;1
1;-1;14889;47;61;179923;1
1;-1;14889;47;11;179948;1
1;-1;14889;47;38;179968;1
1;-1;14889;47;55;180061;1
1;-1;14889;47;61;180140;1
1;-1;2079;47;24;180153;0
1;-1;14889;47;38;180153;1
1;-1;14889;47;55;180195;1
1;-1;14889;47;64;180390;1
1;-1;14889;47;11;180461;1
1;-1;15003;47;24;180560;1
1;-1;15003;47;61;180560;1
1;-1;15003;47;3;180640;1
1;-1;15003;47;24;180688;1
1;-1;15003;47;3;180699;0
1;-1;15003;47;24;181090;1
1;-1;15003;47;24;181243;1
1;-1;15003;47;24;181282;1
1;-1;15003;47;61;181323;1
1;-1;15003;47;24;181441;1
1;-1;15121;47;11;181569;1
1;-1;15121;47;3;181586;0
1;-1;15121;47;24;181622;1
1;-1;15121;47;24;181810;1
1;-1;15121;47;75;182374;1
1;-1;15121;47;75;182609;1
1;-1;15121;47;64;182805;0
1;-1;15121;47;76;183831;1
1;-1;15121;47;76;184304;1
1;-1;2079;47;3;184400;0
1;-1;15121;47;76;184474;1
1;-1;15121;47;32;184508;1
1;-1;15121;47;76;184591;1
1;-1;15121;47;32;184710;1
1;-1;2079;47;3;184762;0
1;-1;15121;47;32;185011;1
1;-1;15121;47;32;185174;1
1;-1;15121;47;32;185449;1
1;-1;2079;47;3;185816;0
1;-1;15231;47;3;185959;1
1;-1;15231;47;63;186600;1
1;-1;15231;47;56;186957;1
1;-1;15231;47;12;187055;1
1;-1;15231;47;63;187299;1
1;-1;15231;47;63;187517;1
1;-1;15231;47;49;187620;1
1;-1;15231;47;63;187736;1
1;-1;15231;47;49;187829;1
1;-1;15231;47;63;187924;1
1;-1;15231;47;63;188060;1
1;-1;15231;47;49;188182;1
1;-1;15231;47;63;188214;1
1;-1;15231;47;12;188226;1
1;-1;15231;47;49;188314;1
1;-1;15231;47;63;188429;1
1;-1;15231;47;49;188476;1
1;-1;15231;47;8;188536;1
1;-1;15231;47;63;188650;1
1;-1;2079;47;3;188793;0
1;-1;15231;47;75;188794;1
1;-1;15231;47;63;188812;1
1;-1;15231;47;63;188980;1
1;-1;15231;47;56;189047;1
1;-1;15231;47;63;189110;1
1;-1;15345;47;63;189277;1
1;-1;15345;47;3;189319;1
1;-1;15345;47;56;189318;1
1;-1;15345;47;63;189485;1
1;-1;15345;47;15;190395;1
1;-1;15345;47;8;190474;1
1;-1;15345;47;74;193322;1
1;-1;15345;47;15;193719;0
1;-1;15345;47;32;201403;1
1;-1;15345;47;28;201432;1
1;-1;15345;47;55;201579;1
1;-1;15345;47;28;201668;1
1;-1;15345;47;28;201760;1
1;-1;15345;47;56;201822;1
1;-1;15345;47;55;201968;1
1;-1;15345;47;28;202039;1
1;-1;15345;47;56;202057;1
1;-1;15345;47;28;202116;1
1;-1;15345;47;28;202257;1
1;-1;15345;47;8;202432;1
1;-1;15345;47;61;202960;1
1;-1;15345;47;32;203034;1
1;-1;15345;47;46;203223;0
1;-1;15345;47;12;203302;1
1;-1;15345;47;60;203355;1
1;-1;2079;47;46;203751;0
1;-1;15463;47;12;203815;1
1;-1;15463;47;12;204030;1
1;-1;15463;47;66;204113;1
1;-1;15463;47;12;204225;1
1;-1;15463;47;64;204479;1
1;-1;15463;47;12;204536;1
1;-1;15463;47;12;204596;1
1;-1;2079;47;61;204723;1
1;-1;15463;47;66;204899;1
1;-1;15463;47;12;204910;1
1;-1;2079;47;61;204943;0
1;-1;2079;47;65;205075;1
1;-1;15463;47;46;205297;1
1;-1;2079;47;65;205348;0
1;-1;2079;47;65;205652;0
1;-1;15463;47;46;205646;1
1;-1;15463;47;60;205686;1
1;-1;2079;47;61;205712;1
1;-1;15463;47;66;205715;1
1;-1;2079;47;65;205875;0
1;-1;2079;47;65;206015;0
1;-1;15463;47;46;206019;1
1;-1;15463;47;60;206101;1
1;-1;15463;47;51;206108;1
1;-1;15463;47;66;206156;1
1;-1;2079;47;65;206283;0
1;-1;2079;47;65;206285;1
1;-1;2079;47;65;206376;1
1;-1;15463;47;66;206408;1
1;-1;2079;47;65;206478;0
1;-1;2079;47;51;206614;1
1;-1;15463;47;46;206647;1
1;-1;15463;47;66;206820;1
1;-1;2079;47;61;206890;0
1;-1;15463;47;46;206967;1
1;-1;15463;47;60;207028;1
1;-1;15463;47;46;207046;1
1;-1;15463;47;66;207222;1
1;-1;15463;47;46;207343;1
1;-1;15463;47;60;207409;1
1;-1;15463;47;46;208021;1
1;-1;2079;47;66;208812;1
1;-1;15463;47;17;209098;1
1;-1;32660;48;41;9665;1
1;-1;32660;48;49;12014;1
1;-1;2056;48;22;12086;0
1;-1;2056;48;41;12136;1
1;-1;2056;48;45;12166;1
1;-1;32660;48;49;12196;1
1;-1;2056;48;34;12222;0
1;-1;2056;48;41;12265;0
1;-1;2056;48;29;12322;0
1;-1;2056;48;45;12331;1
1;-1;2056;48;22;12443;1
1;-1;32660;48;63;12450;1
1;-1;2056;48;45;12576;1
1;-1;2056;48;41;12705;0
1;-1;32660;48;49;12719;1
1;-1;2056;48;22;12741;0
1;-1;2056;48;45;13018;1
1;-1;2056;48;41;13090;0
1;-1;2056;48;33;13237;0
1;-1;2056;48;45;13428;1
1;-1;32660;48;49;13455;1
1;-1;32660;48;63;13520;1
1;-1;32660;48;49;13564;1
1;-1;2056;48;45;13590;1
1;-1;2056;48;29;13636;0
1;-1;32660;48;49;13698;1
1;-1;32660;48;49;13802;1
1;-1;2056;48;45;14051;0
1;-1;2056;48;63;14257;0
1;-1;2056;48;33;14288;0
1;-1;2056;48;45;14403;0
1;-1;32660;48;49;14425;1
1;-1;2056;48;45;14809;0
1;-1;2056;48;33;15105;1
1;-1;2056;48;63;15174;0
1;-1;2056;48;33;15248;0
1;-1;2056;48;29;15492;0
1;-1;2056;48;65;15591;1
1;-1;2056;48;41;15596;1
1;-1;2056;48;49;15622;0
1;-1;2056;48;45;15656;0
1;-1;2056;48;65;15736;1
1;-1;2056;48;41;15815;0
1;-1;2056;48;63;16085;0
1;-1;2056;48;49;16101;0
1;-1;2056;48;49;16388;1
1;-1;2056;48;41;16427;0
1;-1;2056;48;29;16467;0
1;-1;2056;48;49;16476;0
1;-1;2056;48;41;16644;0
1;-1;2056;48;41;16974;0
1;-1;2056;48;65;16976;0
1;-1;2056;48;70;17092;0
1;-1;2056;48;34;17685;1
1;-1;2056;48;66;18907;1
1;-1;2056;48;70;18959;1
1;-1;2056;48;66;19103;1
1;-1;2056;48;66;19431;0
1;-1;2056;48;66;19560;0
1;-1;2056;48;65;19592;1
1;-1;2056;48;70;20220;0
1;-1;2056;48;66;20908;0
1;-1;2056;48;63;20963;0
1;-1;2056;48;22;21216;0
1;-1;32660;48;13;24392;1
1;-1;2056;48;21;25588;1
1;-1;2056;48;8;97921;0
1;-1;32660;48;64;97995;0
1;-1;2056;48;15;98416;0
1;-1;2056;48;8;98458;0
1;-1;2056;48;8;98902;1
1;-1;2056;48;8;99095;0
1;-1;2056;48;15;99199;0
1;-1;2056;48;64;99568;1
1;-1;2056;48;33;99892;1
1;-1;2056;48;33;100132;1
1;-1;2056;48;33;100401;0
1;-1;2056;48;4;100602;1
1;-1;2056;48;64;100836;1
1;-1;2056;48;8;100990;0
1;-1;2056;48;60;101045;0
1;-1;2056;48;14;101105;1
1;-1;2056;48;55;101183;1
1;-1;2056;48;8;101321;0
1;-1;2056;48;55;101330;1
1;-1;2056;48;34;101454;0
1;-1;2056;48;8;101618;0
1;-1;32660;48;63;119524;1
1;-1;2056;48;42;119911;0
1;-1;2056;48;61;120428;0
1;-1;2056;48;8;120608;0
1;-1;2056;48;42;121095;0
1;-1;2056;48;8;121569;0
1;-1;2056;48;61;121733;0
1;-1;2056;48;8;121763;0
1;-1;2056;48;63;121965;0
1;-1;2056;48;27;122113;0
1;-1;2056;48;63;184312;0
1;-1;32660;48;39;184387;1
1;-1;32660;48;74;184889;1
1;-1;2056;48;63;186383;0
1;-1;2056;48;56;187077;1
1;-1;2056;48;8;187222;0
1;-1;2056;48;66;187291;1
1;-1;3531;49;7;3455;1
1;-1;3531;49;61;3580;1
1;-1;3531;49;46;3964;0
1;-1;3531;49;47;3988;0
1;-1;3531;49;32;4007;1
1;-1;3531;49;31;4104;1
1;-1;3531;49;32;4215;0
1;-1;3531;49;33;4292;0
1;-1;3531;49;31;4451;1
1;-1;2053;49;46;4764;0
1;-1;3531;49;40;5232;0
1;-1;3531;49;68;5312;1
1;-1;3531;49;34;5406;0
1;-1;3531;49;68;5478;1
1;-1;3531;49;68;5648;1
1;-1;3531;49;68;5752;1
1;-1;2053;49;46;5854;0
1;-1;2053;49;47;5891;1
1;-1;2053;49;34;5964;0
1;-1;2053;49;33;6004;0
1;-1;2053;49;33;6004;0
1;-1;3531;49;45;6045;0
1;-1;3531;49;68;6253;0
1;-1;2053;49;33;6426;0
1;-1;2053;49;47;6522;0
1;-1;2053;49;32;6529;1
1;-1;2053;49;45;6646;0
1;-1;2053;49;47;7065;0
1;-1;2053;49;33;7079;1
1;-1;2053;49;68;7199;1
1;-1;2053;49;46;7205;0
1;-1;2053;49;45;7243;0
1;-1;2053;49;33;7304;0
1;-1;2053;49;68;7411;0
1;-1;2053;49;32;7506;0
1;-1;2053;49;47;7635;1
1;-1;2053;49;41;7683;0
1;-1;3531;49;31;7692;0
1;-1;2053;49;33;7689;1
1;-1;2053;49;32;7702;1
1;-1;2053;49;32;7739;1
1;-1;2053;49;33;7825;1
1;-1;2053;49;33;8072;1
1;-1;2053;49;32;8090;1
1;-1;3531;49;29;8104;1
1;-1;2053;49;33;8152;0
1;-1;2053;49;46;8152;1
1;-1;3531;49;63;8203;1
1;-1;2053;49;46;8247;0
1;-1;2053;49;32;8280;1
1;-1;3531;49;29;8411;0
1;-1;2053;49;68;8474;0
1;-1;2053;49;32;8486;1
1;-1;3644;49;45;8605;1
1;-1;3644;49;34;8844;0
1;-1;7317;49;34;8886;0
1;-1;7317;49;45;8975;1
1;-1;7317;49;45;9071;1
1;-1;2053;49;34;9099;0
1;-1;7317;49;45;9126;0
1;-1;7317;49;42;9505;0
1;-1;7317;49;63;9500;0
1;-1;7317;49;41;9633;1
1;-1;7317;49;48;9768;1
1;-1;7317;49;72;9779;1
1;-1;7317;49;67;9863;0
1;-1;7317;49;32;9922;0
1;-1;7317;49;48;9954;1
1;-1;7317;49;15;10007;0
1;-1;7317;49;72;10052;1
1;-1;2053;49;46;10145;1
1;-1;2053;49;15;10169;0
1;-1;7317;49;72;10183;0
1;-1;2053;49;42;10296;0
1;-1;7317;49;41;10305;0
1;-1;7423;49;72;10425;0
1;-1;7423;49;42;10468;0
1;-1;7423;49;67;10537;1
1;-1;7423;49;36;10554;0
1;-1;7423;49;41;10559;0
1;-1;7423;49;67;10680;1
1;-1;7423;49;32;10804;0
1;-1;7423;49;34;10928;0
1;-1;7423;49;45;10936;0
1;-1;7423;49;46;10993;1
1;-1;7423;49;46;11183;1
1;-1;7423;49;47;11200;1
1;-1;7423;49;63;11223;1
1;-1;2053;49;34;11322;0
1;-1;2053;49;41;11427;0
1;-1;7423;49;63;11538;1
1;-1;7423;49;26;11551;1
1;-1;7423;49;63;11653;0
1;-1;2053;49;34;11709;0
1;-1;7423;49;48;11711;1
1;-1;7423;49;47;11863;0
1;-1;7423;49;33;11865;1
1;-1;7423;49;46;11899;0
1;-1;2053;49;41;11955;0
1;-1;2053;49;63;12410;0
1;-1;7423;49;51;12503;1
1;-1;2053;49;47;12561;0
1;-1;2053;49;47;12562;0
1;-1;2053;49;47;12563;0
1;-1;2053;49;34;12593;0
1;-1;2053;49;63;12613;0
1;-1;2053;49;45;12846;0
1;-1;2053;49;63;13085;0
1;-1;7423;49;33;13771;0
1;-1;2053;49;63;13802;0
1;-1;2053;49;45;13946;0
1;-1;2053;49;63;13957;0
1;-1;2053;49;41;14346;0
1;-1;2053;49;33;14553;0
1;-1;7423;49;60;14579;0
1;-1;2053;49;45;14833;0
1;-1;2053;49;63;15536;0
1;-1;7423;49;48;15537;1
1;-1;2053;49;41;15621;1
1;-1;7423;49;48;15732;1
1;-1;7423;49;48;15830;0
1;-1;2053;49;48;16064;0
1;-1;2053;49;48;16096;0
1;-1;2053;49;63;16171;1
1;-1;2053;49;63;16301;0
1;-1;2053;49;51;16414;1
1;-1;2053;49;41;16582;0
1;-1;2053;49;63;16773;0
1;-1;2053;49;41;16917;0
1;-1;2053;49;47;18213;0
1;-1;7423;49;21;18604;1
1;-1;7423;49;21;18802;0
1;-1;2053;49;47;19041;1
1;-1;7423;49;52;19126;0
1;-1;2053;49;47;19176;0
1;-1;7423;49;22;20036;0
1;-1;2053;49;52;20182;0
1;-1;7423;49;64;20546;0
1;-1;2053;49;52;21742;0
1;-1;2053;49;21;22769;1
1;-1;2053;49;64;24827;0
1;-1;2053;49;64;25316;0
1;-1;2053;49;47;25385;0
1;-1;7423;49;39;25750;0
1;-1;2053;49;47;26137;0
1;-1;2053;49;64;26690;0
1;-1;2053;49;39;27161;0
1;-1;2053;49;64;27676;0
1;-1;7423;49;20;27807;0
1;-1;2053;49;51;27810;1
1;-1;7423;49;65;114109;0
1;-1;7423;49;28;114642;0
1;-1;2053;49;65;115434;0
1;-1;7423;49;19;115842;0
1;-1;2053;49;19;116931;1
1;-1;2053;49;65;117187;0
1;-1;7423;49;27;117285;1
1;-1;2053;49;65;117846;0
1;-1;7423;49;66;118331;1
1;-1;2053;49;65;118562;1
1;-1;7423;49;14;118583;0
1;-1;7423;49;11;118585;0
1;-1;2053;49;65;118641;1
1;-1;2053;49;65;118688;0
1;-1;7423;49;66;118737;1
1;-1;7423;49;48;118898;1
1;-1;7423;49;66;118940;1
1;-1;7423;49;48;119125;1
1;-1;7423;49;24;119289;1
1;-1;7423;49;48;119397;1
1;-1;2053;49;65;119522;0
1;-1;7423;49;48;119618;1
1;-1;7423;49;24;119714;0
1;-1;7423;49;36;119805;1
1;-1;7423;49;66;119925;1
1;-1;7423;49;48;120085;1
1;-1;7423;49;15;183110;0
1;-1;7423;49;76;183257;1
1;-1;7423;49;76;183530;1
1;-1;7423;49;32;183632;0
1;-1;2053;49;14;183653;0
1;-1;2053;49;15;183676;0
1;-1;2053;49;14;184255;1
1;-1;2053;49;14;184411;0
1;-1;7423;49;76;184427;1
1;-1;2053;49;14;184754;1
1;-1;7423;49;12;185259;1
1;-1;2053;49;14;185348;0
1;-1;7423;49;64;185707;0
1;-1;7423;49;63;185912;0
1;-1;7423;49;66;185992;1
1;-1;2053;49;14;186076;0
1;-1;2053;49;63;186095;0
1;-1;7423;49;12;186200;1
1;-1;2053;49;64;186260;1
1;-1;7423;49;56;186392;0
1;-1;7423;49;3;186487;1
1;-1;2053;49;63;187093;1
1;-1;7423;49;66;187094;1
1;-1;7423;49;12;187130;0
1;-1;2053;49;63;187169;0
1;-1;7423;49;66;187268;1
1;-1;7423;49;8;187375;1
1;-1;7423;49;8;187538;1
1;-1;2053;49;14;187649;0
1;-1;7423;49;66;187742;1
1;-1;7423;49;47;187765;0
1;-1;7423;49;3;187881;0
1;-1;7423;49;66;188018;1
1;-1;7423;49;66;188177;1
1;-1;2053;49;14;188254;1
1;-1;2053;49;14;188384;1
1;-1;2053;49;63;188473;0
1;-1;2053;49;14;188602;1
1;-1;2053;49;14;188665;0
1;-1;2053;49;12;188966;0
1;-1;2053;49;3;189302;1
1;-1;2053;49;65;189301;0
1;-1;7423;49;8;189560;0
1;-1;2053;49;8;189845;1
1;-1;2053;49;28;190015;0
1;-1;2053;49;8;190019;0
1;-1;7423;49;29;190193;0
1;-1;2053;49;29;190351;0
1;-1;2053;49;8;190622;0
1;-1;2053;49;8;192198;0
1;-1;7528;49;8;193293;0
1;-1;7528;49;29;193296;0
1;-1;7642;49;29;193329;0
1;-1;7642;49;8;193339;0
1;-1;2053;49;29;193496;0
1;-1;7642;49;63;193498;1
1;-1;7642;49;34;193523;1
1;-1;7642;49;34;193691;0
1;-1;2053;49;8;193768;0
1;-1;7642;49;33;193774;0
1;-1;7642;49;45;193912;1
1;-1;2053;49;29;194137;0
1;-1;7642;49;45;194137;1
1;-1;2053;49;29;194185;0
1;-1;7642;49;43;194403;0
1;-1;7642;49;17;194672;0
1;-1;2053;49;33;194813;0
1;-1;7642;49;75;194970;0
1;-1;2053;49;75;195105;0
1;-1;2053;49;75;195467;1
1;-1;7642;49;11;195572;0
1;-1;2053;49;29;195630;1
1;-1;2053;49;29;195667;0
1;-1;2053;49;75;195700;1
1;-1;2053;49;33;195737;0
1;-1;7642;49;1;195788;0
1;-1;2053;49;1;196115;1
1;-1;7642;49;69;196164;1
1;-1;7642;49;32;196216;1
1;-1;2053;49;1;196342;1
1;-1;7642;49;25;196378;1
1;-1;2053;49;11;196430;0
1;-1;2053;49;11;196480;1
1;-1;2053;49;11;196682;0
1;-1;2053;49;11;196933;0
1;-1;2053;49;29;196952;0
1;-1;7642;49;32;197006;0
1;-1;2053;49;1;197033;0
1;-1;2053;49;17;197151;1
1;-1;2053;49;17;197260;0
1;-1;7642;49;3;197316;1
1;-1;7642;49;69;197310;1
1;-1;7642;49;3;197468;0
1;-1;2053;49;3;197575;0
1;-1;2053;49;11;197699;1
1;-1;2053;49;11;197773;0
1;-1;2053;49;29;197831;0
1;-1;2053;49;17;198002;0
1;-1;2053;49;32;198014;0
1;-1;7642;49;76;198240;0
1;-1;2053;49;17;198368;0
1;-1;2053;49;1;198522;1
1;-1;2053;49;76;198668;0
1;-1;2053;49;11;198853;0
1;-1;2053;49;1;198862;1
1;-1;2053;49;1;198879;0
1;-1;2053;49;76;199058;1
1;-1;2053;49;76;199204;0
1;-1;2053;49;11;199262;1
1;-1;2053;49;17;199432;0
1;-1;2053;49;11;199462;0
1;-1;2053;49;17;199732;0
1;-1;2053;49;29;199798;0
1;-1;7642;49;46;200342;0
1;-1;2053;49;17;200952;1
1;-1;2053;49;17;201010;1
1;-1;2053;49;17;201127;1
1;-1;2053;49;17;201320;0
1;-1;2053;49;29;201604;0
1;-1;2053;49;17;201654;0
1;-1;7751;49;17;201674;0
1;-1;2053;49;17;201809;0
1;-1;7751;49;8;201866;1
1;-1;7751;49;4;201897;1
1;-1;7751;49;32;201944;0
1;-1;7751;49;51;202161;1
1;-1;7751;49;8;202346;0
1;-1;2053;49;17;202855;0
1;-1;7751;49;69;202896;0
1;-1;2053;49;8;203109;0
1;-1;2053;49;69;203109;0
1;-1;7751;49;64;203347;0
1;-1;2053;49;69;203510;0
1;-1;2053;49;17;203648;0
1;-1;2053;49;8;203649;0
1;-1;2053;49;32;203955;0
1;-1;2053;49;17;204043;0
1;-1;7751;49;71;204154;1
1;-1;2053;49;64;204235;1
1;-1;7751;49;71;204362;0
1;-1;2053;49;64;204410;0
1;-1;2053;49;69;204413;1
1;-1;2053;49;17;204685;0
1;-1;7751;49;29;204789;1
1;-1;2053;49;64;204802;0
1;-1;2053;49;69;204959;0
1;-1;2053;49;32;204973;0
1;-1;2053;49;71;205266;0
1;-1;2053;49;17;205365;0
1;-1;2053;49;64;205460;0
1;-1;2053;49;17;205599;0
1;-1;2053;49;32;205677;1
1;-1;7751;49;29;206654;1
1;-1;7751;49;29;206827;1
1;-1;7751;49;74;207051;1
1;-1;7751;49;51;207071;1
1;-1;2053;49;64;207349;0
1;-1;2053;49;64;208248;1
1;-1;7751;49;55;208353;1
1;-1;2053;49;64;208457;0
1;-1;7751;49;47;208795;0
1;-1;30710;50;74;8026;1
1;-1;30710;50;74;8718;1
1;-1;2056;50;60;137221;1
1;-1;2056;50;60;137364;1
1;-1;2056;50;60;141964;0
1;-1;2057;51;32;4662;1
1;-1;2057;51;15;4769;0
1;-1;2057;51;32;4803;0
1;-1;2057;51;32;5525;0
1;-1;2057;51;32;6114;0
1;-1;2057;51;41;6591;0
1;-1;2057;51;31;6845;0
1;-1;2057;51;32;7634;1
1;-1;2057;51;41;7928;0
1;-1;2057;51;32;7978;1
1;-1;2057;51;41;9177;1
1;-1;2057;51;31;10502;0
1;-1;2057;51;46;10897;0
1;-1;2057;51;32;11733;0
1;-1;2057;51;31;11848;1
1;-1;2057;51;32;12199;1
1;-1;2057;51;31;13095;1
1;-1;2057;51;41;15099;0
1;-1;2057;51;45;15729;0
1;-1;2057;51;48;31481;0
1;-1;2057;51;48;33759;0
1;-1;2057;51;24;35032;0
1;-1;2057;51;15;35496;0
1;-1;2057;51;5;35813;0
1;-1;2057;51;39;35838;0
1;-1;2057;51;63;35909;0
1;-1;2057;51;19;35980;1
1;-1;2057;51;63;35993;0
1;-1;2057;51;6;36248;0
1;-1;29428;51;71;107731;1
1;-1;2057;51;76;113367;0
1;-1;2057;51;65;115869;0
1;-1;2057;51;59;117040;1
1;-1;2057;51;59;117499;0
1;-1;2057;51;39;117774;1
1;-1;2057;51;59;117788;0
1;-1;2057;51;8;119322;0
1;-1;2057;51;25;199016;1
1;-1;2057;51;25;199682;1
1;-1;2057;51;39;200666;0
1;-1;2057;51;39;200667;1
1;-1;2057;51;17;201769;0
1;-1;2057;51;25;201949;0
1;-1;2057;51;17;202530;0
1;-1;2057;51;17;203085;1
1;-1;2057;51;25;203593;0
1;-1;2057;51;17;204222;0
1;-1;29428;51;25;206727;1
1;-1;2057;51;60;206901;0
1;-1;2057;51;60;207596;0
1;-1;2829;52;69;9436;0
1;-1;2829;52;36;9443;0
1;-1;2829;52;48;9445;1
1;-1;2829;52;63;9495;0
1;-1;2829;52;34;9828;0
1;-1;5939;52;50;10064;1
1;-1;5939;52;15;11077;0
1;-1;5939;52;29;11122;0
1;-1;6045;52;46;11228;1
1;-1;6045;52;29;11275;0
1;-1;6045;52;15;11287;0
1;-1;6045;52;44;11344;1
1;-1;2052;52;15;11462;0
1;-1;6045;52;44;11552;0
1;-1;2052;52;46;11634;0
1;-1;6045;52;33;11667;1
1;-1;6163;52;65;11699;0
1;-1;6268;52;65;11700;1
1;-1;6163;52;29;11725;0
1;-1;6163;52;44;11726;0
1;-1;6268;52;29;11726;0
1;-1;6268;52;44;11727;1
1;-1;6382;52;29;11732;1
1;-1;6382;52;65;11760;0
1;-1;6382;52;44;11776;0
1;-1;6382;52;33;11828;1
1;-1;6382;52;22;11870;0
1;-1;6382;52;29;11928;0
1;-1;6382;52;32;11920;0
1;-1;6382;52;34;11936;0
1;-1;6382;52;31;12008;0
1;-1;6382;52;15;12129;0
1;-1;6382;52;61;12148;0
1;-1;2052;52;29;12243;1
1;-1;2052;52;29;12441;0
1;-1;6382;52;33;12779;1
1;-1;2052;52;29;12792;0
1;-1;6492;52;29;12981;0
1;-1;6492;52;15;13035;0
1;-1;6610;52;65;13133;1
1;-1;6610;52;15;13230;1
1;-1;6804;52;15;13502;0
1;-1;6990;52;29;13591;0
1;-1;6990;52;15;13688;0
1;-1;2052;52;29;13686;1
1;-1;2052;52;29;13748;0
1;-1;2052;52;15;13816;0
1;-1;7567;52;29;13995;0
1;-1;2052;52;29;14054;0
1;-1;7567;52;65;14132;0
1;-1;7567;52;33;14199;0
1;-1;7567;52;61;14683;1
1;-1;2052;52;65;14795;0
1;-1;7567;52;41;15251;1
1;-1;2052;52;33;15264;0
1;-1;7567;52;63;15375;0
1;-1;7678;52;29;15417;0
1;-1;7678;52;65;15423;0
1;-1;7678;52;70;15506;0
1;-1;7678;52;61;15652;1
1;-1;7678;52;41;15678;1
1;-1;2052;52;65;16467;0
1;-1;7678;52;63;16496;1
1;-1;2052;52;29;17006;0
1;-1;7678;52;45;17093;0
1;-1;7678;52;34;17221;0
1;-1;7678;52;28;17265;1
1;-1;2052;52;29;17489;0
1;-1;7678;52;28;17499;1
1;-1;7678;52;28;17714;0
1;-1;2052;52;45;17738;0
1;-1;8992;52;45;18095;1
1;-1;8992;52;29;18135;0
1;-1;2052;52;45;18190;0
1;-1;8992;52;34;18385;1
1;-1;8992;52;34;18627;1
1;-1;2052;52;45;18649;0
1;-1;8992;52;34;18743;1
1;-1;8992;52;49;19126;0
1;-1;9230;52;21;19954;1
1;-1;9230;52;28;20075;0
1;-1;2052;52;49;20177;0
1;-1;9230;52;22;20198;1
1;-1;9230;52;20;20730;1
1;-1;9230;52;20;20896;0
1;-1;9230;52;48;21380;0
1;-1;9230;52;21;21552;0
1;-1;9230;52;64;21656;0
1;-1;2052;52;49;21738;0
1;-1;2052;52;48;22025;1
1;-1;2052;52;48;22057;0
1;-1;9230;52;39;28778;0
1;-1;9230;52;72;28778;1
1;-1;9230;52;67;28785;0
1;-1;9230;52;63;28854;0
1;-1;9230;52;7;29128;1
1;-1;9230;52;26;29395;0
1;-1;9230;52;43;29596;1
1;-1;9230;52;7;29685;1
1;-1;9442;52;7;29977;0
1;-1;9442;52;26;29994;0
1;-1;9442;52;43;30009;1
1;-1;9442;52;9;30122;0
1;-1;9553;52;7;30157;1
1;-1;9553;52;43;30666;0
1;-1;9553;52;9;30672;0
1;-1;9553;52;4;30738;1
1;-1;9553;52;7;31076;0
1;-1;11575;52;12;31154;0
1;-1;11813;52;7;31259;1
1;-1;11813;52;7;31417;1
1;-1;2051;53;74;102117;0
1;-1;2051;53;64;103072;1
